period_code,period_label,period_type,geography_code,geography_label,observation,measure,unit
2022-02-09,2022-02-09,day,K03000001,Great Britain,6.276,SAP preceding seven-day rolling average,p/kWh
2022-02-10,2022-02-10,day,K03000001,Great Britain,6.321,SAP preceding seven-day rolling average,p/kWh
2022-02-11,2022-02-11,day,K03000001,Great Britain,6.327,SAP preceding seven-day rolling average,p/kWh
2022-02-12,2022-02-12,day,K03000001,Great Britain,6.296,SAP preceding seven-day rolling average,p/kWh
2022-02-13,2022-02-13,day,K03000001,Great Britain,6.247,SAP preceding seven-day rolling average,p/kWh
2022-02-14,2022-02-14,day,K03000001,Great Britain,6.235,SAP preceding seven-day rolling average,p/kWh
2022-02-15,2022-02-15,day,K03000001,Great Britain,6.228,SAP preceding seven-day rolling average,p/kWh
2022-02-16,2022-02-16,day,K03000001,Great Britain,6.134,SAP preceding seven-day rolling average,p/kWh
2022-02-17,2022-02-17,day,K03000001,Great Britain,6.034,SAP preceding seven-day rolling average,p/kWh
2022-02-18,2022-02-18,day,K03000001,Great Britain,5.986,SAP preceding seven-day rolling average,p/kWh
2022-02-19,2022-02-19,day,K03000001,Great Britain,5.96,SAP preceding seven-day rolling average,p/kWh
2022-02-20,2022-02-20,day,K03000001,Great Britain,6.0,SAP preceding seven-day rolling average,p/kWh
2022-02-21,2022-02-21,day,K03000001,Great Britain,5.981,SAP preceding seven-day rolling average,p/kWh
2022-02-22,2022-02-22,day,K03000001,Great Britain,5.932,SAP preceding seven-day rolling average,p/kWh
2022-02-23,2022-02-23,day,K03000001,Great Britain,6.007,SAP preceding seven-day rolling average,p/kWh
2022-02-24,2022-02-24,day,K03000001,Great Britain,6.183,SAP preceding seven-day rolling average,p/kWh
2022-02-25,2022-02-25,day,K03000001,Great Britain,6.614,SAP preceding seven-day rolling average,p/kWh
2022-02-26,2022-02-26,day,K03000001,Great Britain,6.804,SAP preceding seven-day rolling average,p/kWh
2022-02-27,2022-02-27,day,K03000001,Great Britain,7.019,SAP preceding seven-day rolling average,p/kWh
2022-02-28,2022-02-28,day,K03000001,Great Britain,7.306,SAP preceding seven-day rolling average,p/kWh
2022-03-01,2022-03-01,day,K03000001,Great Britain,7.641,SAP preceding seven-day rolling average,p/kWh
2022-03-02,2022-03-02,day,K03000001,Great Britain,8.128,SAP preceding seven-day rolling average,p/kWh
2022-03-03,2022-03-03,day,K03000001,Great Britain,8.938,SAP preceding seven-day rolling average,p/kWh
2022-03-04,2022-03-04,day,K03000001,Great Britain,9.56,SAP preceding seven-day rolling average,p/kWh
2022-03-05,2022-03-05,day,K03000001,Great Britain,10.616,SAP preceding seven-day rolling average,p/kWh
2022-03-06,2022-03-06,day,K03000001,Great Britain,11.675,SAP preceding seven-day rolling average,p/kWh
2022-03-07,2022-03-07,day,K03000001,Great Britain,12.725,SAP preceding seven-day rolling average,p/kWh
2022-03-08,2022-03-08,day,K03000001,Great Britain,13.991,SAP preceding seven-day rolling average,p/kWh
2022-03-09,2022-03-09,day,K03000001,Great Britain,15.072,SAP preceding seven-day rolling average,p/kWh
2022-03-10,2022-03-10,day,K03000001,Great Britain,15.297,SAP preceding seven-day rolling average,p/kWh
2022-03-11,2022-03-11,day,K03000001,Great Britain,15.006,SAP preceding seven-day rolling average,p/kWh
2022-03-12,2022-03-12,day,K03000001,Great Britain,14.422,SAP preceding seven-day rolling average,p/kWh
2022-03-13,2022-03-13,day,K03000001,Great Britain,13.475,SAP preceding seven-day rolling average,p/kWh
2022-03-14,2022-03-14,day,K03000001,Great Britain,12.581,SAP preceding seven-day rolling average,p/kWh
2022-03-15,2022-03-15,day,K03000001,Great Britain,11.363,SAP preceding seven-day rolling average,p/kWh
2022-03-16,2022-03-16,day,K03000001,Great Britain,10.221,SAP preceding seven-day rolling average,p/kWh
2022-03-17,2022-03-17,day,K03000001,Great Britain,9.45,SAP preceding seven-day rolling average,p/kWh
2022-03-18,2022-03-18,day,K03000001,Great Britain,9.02,SAP preceding seven-day rolling average,p/kWh
2022-03-19,2022-03-19,day,K03000001,Great Britain,8.612,SAP preceding seven-day rolling average,p/kWh
2022-03-20,2022-03-20,day,K03000001,Great Britain,8.214,SAP preceding seven-day rolling average,p/kWh
2022-03-21,2022-03-21,day,K03000001,Great Britain,7.938,SAP preceding seven-day rolling average,p/kWh
2022-03-22,2022-03-22,day,K03000001,Great Britain,7.772,SAP preceding seven-day rolling average,p/kWh
2022-03-23,2022-03-23,day,K03000001,Great Britain,7.528,SAP preceding seven-day rolling average,p/kWh
2022-03-24,2022-03-24,day,K03000001,Great Britain,7.424,SAP preceding seven-day rolling average,p/kWh
2022-03-25,2022-03-25,day,K03000001,Great Britain,7.485,SAP preceding seven-day rolling average,p/kWh
2022-03-26,2022-03-26,day,K03000001,Great Britain,7.521,SAP preceding seven-day rolling average,p/kWh
2022-03-27,2022-03-27,day,K03000001,Great Britain,7.656,SAP preceding seven-day rolling average,p/kWh
2022-03-28,2022-03-28,day,K03000001,Great Britain,7.676,SAP preceding seven-day rolling average,p/kWh
2022-03-29,2022-03-29,day,K03000001,Great Britain,7.754,SAP preceding seven-day rolling average,p/kWh
2022-03-30,2022-03-30,day,K03000001,Great Britain,7.939,SAP preceding seven-day rolling average,p/kWh
2022-03-31,2022-03-31,day,K03000001,Great Britain,8.144,SAP preceding seven-day rolling average,p/kWh
2022-04-01,2022-04-01,day,K03000001,Great Britain,8.333,SAP preceding seven-day rolling average,p/kWh
2022-04-02,2022-04-02,day,K03000001,Great Britain,8.585,SAP preceding seven-day rolling average,p/kWh
2022-04-03,2022-04-03,day,K03000001,Great Britain,8.942,SAP preceding seven-day rolling average,p/kWh
2022-04-04,2022-04-04,day,K03000001,Great Britain,9.049,SAP preceding seven-day rolling average,p/kWh
2022-04-05,2022-04-05,day,K03000001,Great Britain,9.045,SAP preceding seven-day rolling average,p/kWh
2022-04-06,2022-04-06,day,K03000001,Great Britain,8.918,SAP preceding seven-day rolling average,p/kWh
2022-04-07,2022-04-07,day,K03000001,Great Britain,8.722,SAP preceding seven-day rolling average,p/kWh
2022-04-08,2022-04-08,day,K03000001,Great Britain,8.454,SAP preceding seven-day rolling average,p/kWh
2022-04-09,2022-04-09,day,K03000001,Great Britain,8.221,SAP preceding seven-day rolling average,p/kWh
2022-04-10,2022-04-10,day,K03000001,Great Britain,8.058,SAP preceding seven-day rolling average,p/kWh
2022-04-11,2022-04-11,day,K03000001,Great Britain,7.972,SAP preceding seven-day rolling average,p/kWh
2022-04-12,2022-04-12,day,K03000001,Great Britain,7.848,SAP preceding seven-day rolling average,p/kWh
2022-04-13,2022-04-13,day,K03000001,Great Britain,7.77,SAP preceding seven-day rolling average,p/kWh
2022-04-14,2022-04-14,day,K03000001,Great Britain,7.611,SAP preceding seven-day rolling average,p/kWh
2022-04-15,2022-04-15,day,K03000001,Great Britain,7.237,SAP preceding seven-day rolling average,p/kWh
2022-04-16,2022-04-16,day,K03000001,Great Britain,6.965,SAP preceding seven-day rolling average,p/kWh
2022-04-17,2022-04-17,day,K03000001,Great Britain,6.317,SAP preceding seven-day rolling average,p/kWh
2022-04-18,2022-04-18,day,K03000001,Great Britain,5.644,SAP preceding seven-day rolling average,p/kWh
2022-04-19,2022-04-19,day,K03000001,Great Britain,5.365,SAP preceding seven-day rolling average,p/kWh
2022-04-20,2022-04-20,day,K03000001,Great Britain,5.123,SAP preceding seven-day rolling average,p/kWh
2022-04-21,2022-04-21,day,K03000001,Great Britain,4.881,SAP preceding seven-day rolling average,p/kWh
2022-04-22,2022-04-22,day,K03000001,Great Britain,4.812,SAP preceding seven-day rolling average,p/kWh
2022-04-23,2022-04-23,day,K03000001,Great Britain,4.605,SAP preceding seven-day rolling average,p/kWh
2022-04-24,2022-04-24,day,K03000001,Great Britain,4.904,SAP preceding seven-day rolling average,p/kWh
2022-04-25,2022-04-25,day,K03000001,Great Britain,5.391,SAP preceding seven-day rolling average,p/kWh
2022-04-26,2022-04-26,day,K03000001,Great Britain,5.338,SAP preceding seven-day rolling average,p/kWh
2022-04-27,2022-04-27,day,K03000001,Great Britain,5.262,SAP preceding seven-day rolling average,p/kWh
2022-04-28,2022-04-28,day,K03000001,Great Britain,5.22,SAP preceding seven-day rolling average,p/kWh
2022-04-29,2022-04-29,day,K03000001,Great Britain,5.164,SAP preceding seven-day rolling average,p/kWh
2022-04-30,2022-04-30,day,K03000001,Great Britain,5.026,SAP preceding seven-day rolling average,p/kWh
2022-05-01,2022-05-01,day,K03000001,Great Britain,4.568,SAP preceding seven-day rolling average,p/kWh
2022-05-02,2022-05-02,day,K03000001,Great Britain,4.165,SAP preceding seven-day rolling average,p/kWh
2022-05-03,2022-05-03,day,K03000001,Great Britain,4.09,SAP preceding seven-day rolling average,p/kWh
2022-05-04,2022-05-04,day,K03000001,Great Britain,4.002,SAP preceding seven-day rolling average,p/kWh
2022-05-05,2022-05-05,day,K03000001,Great Britain,3.873,SAP preceding seven-day rolling average,p/kWh
2022-05-06,2022-05-06,day,K03000001,Great Britain,3.785,SAP preceding seven-day rolling average,p/kWh
2022-05-07,2022-05-07,day,K03000001,Great Britain,3.662,SAP preceding seven-day rolling average,p/kWh
2022-05-08,2022-05-08,day,K03000001,Great Britain,3.949,SAP preceding seven-day rolling average,p/kWh
2022-05-09,2022-05-09,day,K03000001,Great Britain,3.985,SAP preceding seven-day rolling average,p/kWh
2022-05-10,2022-05-10,day,K03000001,Great Britain,3.654,SAP preceding seven-day rolling average,p/kWh
2022-05-11,2022-05-11,day,K03000001,Great Britain,3.127,SAP preceding seven-day rolling average,p/kWh
2022-05-12,2022-05-12,day,K03000001,Great Britain,2.764,SAP preceding seven-day rolling average,p/kWh
2022-05-13,2022-05-13,day,K03000001,Great Britain,2.465,SAP preceding seven-day rolling average,p/kWh
2022-05-14,2022-05-14,day,K03000001,Great Britain,2.358,SAP preceding seven-day rolling average,p/kWh
2022-05-15,2022-05-15,day,K03000001,Great Britain,2.131,SAP preceding seven-day rolling average,p/kWh
2022-05-16,2022-05-16,day,K03000001,Great Britain,2.009,SAP preceding seven-day rolling average,p/kWh
2022-05-17,2022-05-17,day,K03000001,Great Britain,2.287,SAP preceding seven-day rolling average,p/kWh
2022-05-18,2022-05-18,day,K03000001,Great Britain,2.67,SAP preceding seven-day rolling average,p/kWh
2022-05-19,2022-05-19,day,K03000001,Great Britain,2.752,SAP preceding seven-day rolling average,p/kWh
2022-05-20,2022-05-20,day,K03000001,Great Britain,2.897,SAP preceding seven-day rolling average,p/kWh
2022-05-21,2022-05-21,day,K03000001,Great Britain,2.975,SAP preceding seven-day rolling average,p/kWh
2022-05-22,2022-05-22,day,K03000001,Great Britain,3.012,SAP preceding seven-day rolling average,p/kWh
2022-05-23,2022-05-23,day,K03000001,Great Britain,3.193,SAP preceding seven-day rolling average,p/kWh
2022-05-24,2022-05-24,day,K03000001,Great Britain,3.251,SAP preceding seven-day rolling average,p/kWh
2022-05-25,2022-05-25,day,K03000001,Great Britain,3.352,SAP preceding seven-day rolling average,p/kWh
2022-05-26,2022-05-26,day,K03000001,Great Britain,3.574,SAP preceding seven-day rolling average,p/kWh
2022-05-27,2022-05-27,day,K03000001,Great Britain,3.623,SAP preceding seven-day rolling average,p/kWh
2022-05-28,2022-05-28,day,K03000001,Great Britain,3.88,SAP preceding seven-day rolling average,p/kWh
2022-05-29,2022-05-29,day,K03000001,Great Britain,4.172,SAP preceding seven-day rolling average,p/kWh
2022-05-30,2022-05-30,day,K03000001,Great Britain,4.329,SAP preceding seven-day rolling average,p/kWh
2022-05-31,2022-05-31,day,K03000001,Great Britain,4.477,SAP preceding seven-day rolling average,p/kWh
2022-06-01,2022-06-01,day,K03000001,Great Britain,4.605,SAP preceding seven-day rolling average,p/kWh
2022-06-02,2022-06-02,day,K03000001,Great Britain,4.657,SAP preceding seven-day rolling average,p/kWh
2022-06-03,2022-06-03,day,K03000001,Great Britain,4.784,SAP preceding seven-day rolling average,p/kWh
2022-06-04,2022-06-04,day,K03000001,Great Britain,4.746,SAP preceding seven-day rolling average,p/kWh
2022-06-05,2022-06-05,day,K03000001,Great Britain,4.585,SAP preceding seven-day rolling average,p/kWh
2022-06-06,2022-06-06,day,K03000001,Great Britain,4.511,SAP preceding seven-day rolling average,p/kWh
2022-06-07,2022-06-07,day,K03000001,Great Britain,4.417,SAP preceding seven-day rolling average,p/kWh
2022-06-08,2022-06-08,day,K03000001,Great Britain,4.319,SAP preceding seven-day rolling average,p/kWh
2022-06-09,2022-06-09,day,K03000001,Great Britain,4.274,SAP preceding seven-day rolling average,p/kWh
2022-06-10,2022-06-10,day,K03000001,Great Britain,3.913,SAP preceding seven-day rolling average,p/kWh
2022-06-11,2022-06-11,day,K03000001,Great Britain,3.37,SAP preceding seven-day rolling average,p/kWh
2022-06-12,2022-06-12,day,K03000001,Great Britain,3.303,SAP preceding seven-day rolling average,p/kWh
2022-06-13,2022-06-13,day,K03000001,Great Britain,3.305,SAP preceding seven-day rolling average,p/kWh
2022-06-14,2022-06-14,day,K03000001,Great Britain,3.337,SAP preceding seven-day rolling average,p/kWh
2022-06-15,2022-06-15,day,K03000001,Great Britain,3.51,SAP preceding seven-day rolling average,p/kWh
2022-06-16,2022-06-16,day,K03000001,Great Britain,3.982,SAP preceding seven-day rolling average,p/kWh
2022-06-17,2022-06-17,day,K03000001,Great Britain,4.501,SAP preceding seven-day rolling average,p/kWh
2022-06-18,2022-06-18,day,K03000001,Great Britain,5.13,SAP preceding seven-day rolling average,p/kWh
2022-06-19,2022-06-19,day,K03000001,Great Britain,5.408,SAP preceding seven-day rolling average,p/kWh
2022-06-20,2022-06-20,day,K03000001,Great Britain,5.618,SAP preceding seven-day rolling average,p/kWh
2022-06-21,2022-06-21,day,K03000001,Great Britain,5.744,SAP preceding seven-day rolling average,p/kWh
2022-06-22,2022-06-22,day,K03000001,Great Britain,5.871,SAP preceding seven-day rolling average,p/kWh
2022-06-23,2022-06-23,day,K03000001,Great Britain,5.83,SAP preceding seven-day rolling average,p/kWh
2022-06-24,2022-06-24,day,K03000001,Great Britain,6.026,SAP preceding seven-day rolling average,p/kWh
2022-06-25,2022-06-25,day,K03000001,Great Britain,6.144,SAP preceding seven-day rolling average,p/kWh
2022-06-26,2022-06-26,day,K03000001,Great Britain,6.018,SAP preceding seven-day rolling average,p/kWh
2022-06-27,2022-06-27,day,K03000001,Great Britain,5.71,SAP preceding seven-day rolling average,p/kWh
2022-06-28,2022-06-28,day,K03000001,Great Britain,5.533,SAP preceding seven-day rolling average,p/kWh
2022-06-29,2022-06-29,day,K03000001,Great Britain,5.387,SAP preceding seven-day rolling average,p/kWh
2022-06-30,2022-06-30,day,K03000001,Great Britain,5.261,SAP preceding seven-day rolling average,p/kWh
2022-07-01,2022-07-01,day,K03000001,Great Britain,5.124,SAP preceding seven-day rolling average,p/kWh
2022-07-02,2022-07-02,day,K03000001,Great Britain,5.093,SAP preceding seven-day rolling average,p/kWh
2022-07-03,2022-07-03,day,K03000001,Great Britain,5.224,SAP preceding seven-day rolling average,p/kWh
2022-07-04,2022-07-04,day,K03000001,Great Britain,5.471,SAP preceding seven-day rolling average,p/kWh
2022-07-05,2022-07-05,day,K03000001,Great Britain,5.799,SAP preceding seven-day rolling average,p/kWh
2022-07-06,2022-07-06,day,K03000001,Great Britain,6.181,SAP preceding seven-day rolling average,p/kWh
2022-07-07,2022-07-07,day,K03000001,Great Britain,6.289,SAP preceding seven-day rolling average,p/kWh
2022-07-08,2022-07-08,day,K03000001,Great Britain,6.526,SAP preceding seven-day rolling average,p/kWh
2022-07-09,2022-07-09,day,K03000001,Great Britain,6.751,SAP preceding seven-day rolling average,p/kWh
2022-07-10,2022-07-10,day,K03000001,Great Britain,6.926,SAP preceding seven-day rolling average,p/kWh
2022-07-11,2022-07-11,day,K03000001,Great Britain,7.138,SAP preceding seven-day rolling average,p/kWh
2022-07-12,2022-07-12,day,K03000001,Great Britain,7.248,SAP preceding seven-day rolling average,p/kWh
2022-07-13,2022-07-13,day,K03000001,Great Britain,7.307,SAP preceding seven-day rolling average,p/kWh
2022-07-14,2022-07-14,day,K03000001,Great Britain,7.713,SAP preceding seven-day rolling average,p/kWh
2022-07-15,2022-07-15,day,K03000001,Great Britain,7.791,SAP preceding seven-day rolling average,p/kWh
2022-07-16,2022-07-16,day,K03000001,Great Britain,7.705,SAP preceding seven-day rolling average,p/kWh
2022-07-17,2022-07-17,day,K03000001,Great Britain,7.499,SAP preceding seven-day rolling average,p/kWh
2022-07-18,2022-07-18,day,K03000001,Great Britain,7.221,SAP preceding seven-day rolling average,p/kWh
2022-07-19,2022-07-19,day,K03000001,Great Britain,7.01,SAP preceding seven-day rolling average,p/kWh
2022-07-20,2022-07-20,day,K03000001,Great Britain,6.709,SAP preceding seven-day rolling average,p/kWh
2022-07-21,2022-07-21,day,K03000001,Great Britain,6.43,SAP preceding seven-day rolling average,p/kWh
2022-07-22,2022-07-22,day,K03000001,Great Britain,6.558,SAP preceding seven-day rolling average,p/kWh
2022-07-23,2022-07-23,day,K03000001,Great Britain,7.018,SAP preceding seven-day rolling average,p/kWh
2022-07-24,2022-07-24,day,K03000001,Great Britain,7.475,SAP preceding seven-day rolling average,p/kWh
2022-07-25,2022-07-25,day,K03000001,Great Britain,7.798,SAP preceding seven-day rolling average,p/kWh
2022-07-26,2022-07-26,day,K03000001,Great Britain,8.124,SAP preceding seven-day rolling average,p/kWh
2022-07-27,2022-07-27,day,K03000001,Great Britain,8.707,SAP preceding seven-day rolling average,p/kWh
2022-07-28,2022-07-28,day,K03000001,Great Britain,9.297,SAP preceding seven-day rolling average,p/kWh
2022-07-29,2022-07-29,day,K03000001,Great Britain,9.7,SAP preceding seven-day rolling average,p/kWh
2022-07-30,2022-07-30,day,K03000001,Great Britain,9.773,SAP preceding seven-day rolling average,p/kWh
2022-07-31,2022-07-31,day,K03000001,Great Britain,9.828,SAP preceding seven-day rolling average,p/kWh
2022-08-01,2022-08-01,day,K03000001,Great Britain,10.094,SAP preceding seven-day rolling average,p/kWh
